ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.source	ga_analysis.weight	ga_analysis.year	ga_analysis.month	ga_analysis.panel_mobile_raw_visits	ga_analysis.panel_mobile_est_visits	ga_analysis.panel_desktop_raw_visits	ga_analysis.panel_desktop_est_visits
201704	someecards.com	208	54689.0	12466.0	36517.0	8673.0	43214.0	9657.0	qc	0.5	17	4	1.0	98214.63831928268	86.4	14347.574704677354
201701	stronglifts.com	208	4038.0	4130.0	2407.0	2075.0	2892.0	2376.0	ga	0.3	17	1	0.0	0.0	50.800000000000004	7077.403427963793
201704	svz.de	208	3106.0	3078.0	1588.0	818.0	1790.0	1018.0	ga	0.3	17	4	0.0	0.0	2.0	314.7733282588497
201701	uber.com	208	281543.0	72877.0	72086.0	19222.0	113711.0	22124.0	ga	0.3	17	1	17.0	226784.34084643566	90.4	11169.944386153704
201704	xlmoto.se	208	565.0	2522.0	153.0	419.0	164.0	466.0	ga	0.3	17	4	1.0	28859.403142677143	1.0	164.82337848258913
201702	yelp.de	208	7252.0	5735.0	3168.0	2662.0	3329.0	2746.0	qc	0.5	17	2	0.0	0.0	11.0	1554.5060369824596
201702	6arbyat.com	208	4459.0	1075.0	911.0	158.0	987.0	181.0	ga	0.3	17	2	4.0	102190.26523228645	1.0	183.69314970147713
201705	aleris-hamlet-plastikkirurgi.dk	208	107743.0	45440.0	25223.0	8609.0	28383.0	9693.0	ga	0.3	17	5	1.0	93242.12633181833	29.6	4847.014013414952
201704	allafrica.com	208	2172.0	4994.0	1253.0	1948.0	1386.0	2179.0	qc	0.5	17	4	2.0	130679.28061727787	6.0	1043.5546912436303
201704	audioshark.org	208	736.0	2183.0	146.0	285.0	194.0	432.0	ga	0.3	17	4	0.0	0.0	3.0	515.207784285446
201705	bedrelivsstil.dk	208	218721.0	46303.0	117608.0	25501.0	125897.0	28236.0	ga	0.3	17	5	2.0	60588.110822350405	178.59999999999997	28848.23591365833
201701	billboard.com	208	201866.0	270105.0	38947.0	34065.0	42789.0	37909.0	ga	0.3	17	1	0.0	17859.34758037896	436.2285714285715	43153.54508106897
201703	boohoo.com	208	1024278.0	1638690.0	77580.0	86288.0	100578.0	114688.0	ga	0.3	17	3	4.0	431958.06410891475	134.39999999999998	19092.214218984023
201703	charlottehaven.com	208	19614.0	20346.0	7285.0	6267.0	8329.0	7083.0	ga	0.3	17	3	1.0	43677.074833118895	12.6	2130.944214151058
201703	clixsense.com	208	14181.0	142890.0	718.0	5598.0	1279.0	13445.0	qc	0.5	17	3	0.0	0.0	55.80000000000001	7117.178996400862
201704	dji.com	208	48017.0	67677.0	14698.0	13572.0	17345.0	16893.0	ga	0.3	17	4	0.0	0.0	97.8	15319.70521442291
201702	elfagr.org	208	4580.0	610.0	2003.0	338.0	2870.0	338.0	ga	0.3	17	2	1.0	16276.313681926662	4.0	801.1685711180746
201705	eurokos.lt	208	473.0	830.0	126.0	110.0	145.0	118.0	ga	0.3	17	5	1.0	43221.067186460445	3.0	471.8798234832842
201703	flightaware.com	208	39178.0	131396.0	10471.0	12081.0	14594.0	14947.0	qc	0.5	17	3	1.0	61367.56170634346	83.99999999999999	12165.916605844526
201704	flixbus.dk	208	320318.0	403363.0	83339.0	69122.0	106395.0	88250.0	ga	0.3	17	4	8.0	215928.0013422885	203.79999999999998	34347.855012552856
201702	flyertalk.com	208	15063.0	30766.0	5163.0	5819.0	6070.0	7747.0	ga	0.3	17	2	0.0	0.0	36.2	6232.086381616462
201703	goodreads.com	208	287726.0	641926.0	83078.0	124028.0	98105.0	149079.0	qc	0.5	17	3	21.0	477570.892154832	1547.5948051948048	236088.10690716677
201705	grandparents.com	208	1043.0	720.0	209.0	179.0	224.0	190.0	ga	0.3	17	5	0.0	0.0	1.0	175.68541261451776
201704	holidayguru.dk	208	70353.0	14603.0	47409.0	6142.0	56140.0	7118.0	ga	0.3	17	4	0.0	15639.746853102519	19.2	3377.1176255670466
201705	infopraca.pl	208	2355.0	4165.0	1047.0	1486.0	1181.0	1699.0	ga	0.3	17	5	0.0	0.0	12.0	2099.447540061004
201703	jaguar.dk	208	28878.0	30617.0	12410.0	6390.0	13609.0	7517.0	ga	0.3	17	3	0.0	0.0	21.6	3665.0291228365763
201701	kaymu.pk	208	1164.0	1315.0	288.0	193.0	304.0	205.0	ga	0.3	17	1	1.0	51209.85458921791	4.0	455.5337765440137
201705	knowyourmobile.com	208	8595.0	2881.0	2967.0	2388.0	3269.0	2443.0	qc	0.5	17	5	0.0	0.0	45.0	6839.897092375363
201704	knoxnews.com	208	44.0	53.0	30.0	48.0	31.0	51.0	qc	0.5	17	4	0.0	26958.37817111616	1.0	178.6271503699964
201704	lektuvubilietai.lt	208	2028.0	1152.0	418.0	243.0	584.0	284.0	ga	0.3	17	4	0.0	58325.46318894818	2.0	452.5148264323609
201704	lorealparis.co.in	208	39.0	44.0	14.0	11.0	14.0	11.0	ga	0.3	17	4	1.0	41987.14338725818	1.0	171.84631671971377
201701	mcarthurglen.com	208	64660.0	42311.0	16144.0	8554.0	18543.0	9125.0	ga	0.3	17	1	1.0	28609.82318939526	20.6	2663.8891816518635
201701	redbust.com	208	8853.0	9951.0	1748.0	1508.0	1881.0	1610.0	ga	0.3	17	1	0.0	0.0	31.200000000000003	4135.327710389867
201702	salahtimes.com	208	2990.0	781.0	1987.0	579.0	2580.0	660.0	ga	0.3	17	2	3.0	109410.23843565816	4.0	733.5783997025761
201705	sat1.de	208	8349.0	4492.0	4901.0	1675.0	5244.0	1805.0	ga	0.3	17	5	0.0	1983.0948934656683	36.6	5209.4502003071375
201704	shitbrix.com	208	1170.0	2238.0	83.0	144.0	127.0	225.0	qc	0.5	17	4	0.0	0.0	1.0	175.2288581860304
201703	spacenews.com	208	2477.0	2099.0	1039.0	846.0	1635.0	1391.0	qc	0.5	17	3	0.0	0.0	14.0	1961.6348754481298
201704	sportingnews.com	208	2484.0	4088.0	1741.0	2345.0	2023.0	2707.0	qc	0.5	17	4	0.0	0.0	21.6	3329.0507065736397
201704	stylight.fr	208	341.0	450.0	126.0	127.0	136.0	134.0	ga	0.3	17	4	1.0	66573.92094177369	2.6	461.1867163591887
201703	superuser.com	208	12201.0	157327.0	9613.0	118844.0	10603.0	128858.0	qc	0.5	17	3	5.0	196686.66098354897	1729.0879953379952	224870.2411745377
201704	swedbank.lt	208	6111.0	8776.0	2702.0	5449.0	3161.0	6305.0	ga	0.3	17	4	1.0	40218.6363270793	27.8	4253.96968732743
201704	thefederalist.com	208	1967.0	2259.0	1493.0	1568.0	1590.0	1687.0	ga	0.3	17	4	0.0	0.0	20.0	3205.729520986733
201702	toptenz.net	208	1715.0	2334.0	1291.0	1872.0	1368.0	1915.0	ga	0.3	17	2	0.0	0.0	19.0	2900.069476268569
201701	tradeo.com	208	97.0	1055.0	26.0	179.0	35.0	291.0	ga	0.3	17	1	0.0	0.0	47.22380952380953	8366.231051521498
201704	unigine.com	208	139.0	3364.0	94.0	1719.0	101.0	1888.0	ga	0.3	17	4	1.0	60628.09863569468	21.200000000000003	3902.3999205273976
201704	visordown.com	208	6636.0	4967.0	3062.0	2146.0	3388.0	2347.0	ga	0.3	17	4	1.0	57770.73138489935	22.6	3565.495428006885
201705	vogue.ru	208	9781.0	9885.0	885.0	428.0	1236.0	578.0	ga	0.3	17	5	0.0	0.0	2.0	240.84411317274592
201702	xoom.com	208	187.0	1300.0	49.0	165.0	49.0	244.0	ga	0.3	17	2	1.0	40337.05991834653	2.6	480.63214321546513
201701	allposters.com	208	8940.0	16329.0	3279.0	4748.0	3449.0	5043.0	ga	0.3	17	1	0.0	27022.698521459166	31.6	3574.859325852675
201701	birmingham.ac.uk	208	895.0	5449.0	281.0	1038.0	323.0	1204.0	ga	0.3	17	1	0.0	0.0	7.0	868.5886436994873
201703	blockbuster.dk	208	724797.0	1093299.0	150150.0	168268.0	163604.0	183196.0	ga	0.3	17	3	3.0	174519.1451320281	813.7054945054945	126980.75838183687
201702	cameraboys.com	208	25679.0	32482.0	8485.0	16829.0	9104.0	17354.0	ga	0.3	17	2	1.0	22644.279019595706	22.6	4120.05756324211
201703	cat.com	208	1656.0	4605.0	681.0	1347.0	756.0	1470.0	ga	0.3	17	3	1.0	20259.45614829792	5.6	964.9065918578074
201705	dhgate.com	208	40607.0	202164.0	5776.0	25635.0	7226.0	31380.0	ga	0.3	17	5	4.0	112463.69610261961	240.48571428571424	37089.570735349625
201701	express.de	208	12061.0	11785.0	4812.0	3966.0	5688.0	4878.0	ga	0.3	17	1	0.0	0.0	14.0	1587.4621829092498
201703	gamers-outlet.net	208	246.0	1866.0	90.0	474.0	100.0	520.0	ga	0.3	17	3	0.0	0.0	6.0	971.7847698448072
201701	handmadecharlotte.com	208	756.0	414.0	581.0	182.0	593.0	189.0	qc	0.5	17	1	0.0	0.0	1.0	129.88907757330935
201702	indiegamestand.com	208	72.0	597.0	19.0	215.0	27.0	296.0	qc	0.5	17	2	0.0	0.0	11.2	1861.0371680645787
201704	innerfidelity.com	208	1339.0	1773.0	568.0	592.0	642.0	700.0	qc	0.5	17	4	0.0	0.0	4.0	578.65121567715
201702	markt.de	208	18930.0	28225.0	3103.0	3458.0	3222.0	3783.0	ga	0.3	17	2	0.0	20524.074693492043	8.0	1240.0466368903149
201704	marshallforum.com	208	972.0	662.0	348.0	353.0	414.0	387.0	ga	0.3	17	4	0.0	0.0	2.0	250.39662636868474
201704	nesn.com	208	5943.0	4747.0	2984.0	2684.0	4048.0	3339.0	qc	0.5	17	4	0.0	0.0	18.0	3230.762040175902
201701	public.gr	208	83.0	2146.0	13.0	348.0	20.0	395.0	ga	0.3	17	1	1.0	34935.96820033358	5.2	724.4477239747782
201701	questionpro.com	208	517.0	3190.0	178.0	648.0	191.0	746.0	ga	0.3	17	1	1.0	102440.48142010895	8.0	1087.1864534381227
201703	reyada.com	208	2238.0	113.0	1051.0	70.0	1641.0	85.0	ga	0.3	17	3	1.0	56340.283384791815	2.6	367.84498412728044
201702	sadistic.pl	208	10955.0	21128.0	2720.0	3713.0	3811.0	5607.0	ga	0.3	17	2	0.0	0.0	130.03333333333336	17540.857216826455
201703	techimo.com	208	50.0	179.0	36.0	170.0	38.0	172.0	qc	0.5	17	3	0.0	0.0	3.0	593.7556548838844
201701	thoughtcatalog.com	208	57632.0	42498.0	31248.0	19516.0	34125.0	21006.0	qc	0.5	17	1	0.0	0.0	252.99999999999997	31302.65291983829
201705	vectorstock.com	208	592.0	16735.0	180.0	1373.0	200.0	1682.0	ga	0.3	17	5	0.0	0.0	10.666666666666666	1858.8034417010374
201701	wawalove.pl	208	3154.0	3233.0	2256.0	2253.0	2392.0	2392.0	ga	0.3	17	1	0.0	0.0	16.0	2162.2947334903056
201705	zalando.de	208	90660.0	83990.0	13570.0	13275.0	14927.0	14455.0	ga	0.3	17	5	2.0	72655.63419896242	41.2	6617.475979615342
201703	agoodmovietowatch.com	208	2531.0	9146.0	836.0	1875.0	943.0	2005.0	ga	0.3	17	3	0.0	0.0	26.200000000000003	4206.065534808143
201702	altibox.dk	208	28974.0	76497.0	7682.0	13064.0	9384.0	18245.0	ga	0.3	17	2	1.0	43453.66128188572	51.08571428571429	7105.136949316192
201704	autosport.com	208	160035.0	118368.0	50619.0	32998.0	73314.0	46318.0	ga	0.3	17	4	17.0	259959.33135679804	266.2208624708624	42657.825877398325
201703	axs.com	208	8217.0	10751.0	5327.0	5475.0	5822.0	6205.0	qc	0.5	17	3	0.0	0.0	24.6	3621.651259675028
201702	babymarkt.de	208	10604.0	4881.0	1151.0	568.0	1496.0	668.0	ga	0.3	17	2	2.0	67841.89694859972	1.0	181.7999767814704
201702	deviantart.com	208	1182574.0	4004730.0	97361.0	179298.0	148249.0	321444.0	qc	0.5	17	2	1.0	81185.897611854	2270.3421029950446	342563.670245049
201704	dzienniklodzki.pl	208	1354.0	6722.0	561.0	1286.0	600.0	1624.0	ga	0.3	17	4	1.0	28868.187698445923	2.0	368.03462021591434
201702	fdm.dk	208	841791.0	1000085.0	425079.0	358350.0	469003.0	396598.0	ga	0.3	17	2	21.0	443833.1929373776	1333.1285714285716	236119.70415684447
201701	fitavation.com	208	19418.0	10366.0	4478.0	1836.0	4686.0	1891.0	ga	0.3	17	1	0.0	0.0	5.0	792.3826087989219
201701	fitstep.com	208	107.0	37.0	48.0	59.0	53.0	67.0	qc	0.5	17	1	0.0	0.0	1.0	126.13221409802586
201704	fuckfinder18.com	208	31526.0	48246.0	24162.0	27424.0	25147.0	37072.0	ga	0.3	17	4	0.0	0.0	46.6	7406.320472729688
201704	gfycat.com	208	282498.0	1288576.0	89639.0	281919.0	112723.0	397171.0	qc	0.5	17	4	56.0	955888.4412909932	6217.730169830168	744684.8202653537
201704	hilsenmig.dk	208	47962.0	25365.0	34973.0	16819.0	38542.0	17452.0	ga	0.3	17	4	1.0	52650.89050220964	52.8	8739.914650564237
201704	hottopic.com	208	6318.0	11480.0	1908.0	2532.0	2112.0	2928.0	ga	0.3	17	4	1.0	60420.767321256295	13.6	2384.7720176093767
201701	interfacelift.com	208	833.0	7543.0	107.0	1561.0	168.0	2235.0	qc	0.5	17	1	1.0	40365.23523377291	22.8	2548.496048811789
201702	kickz.com	208	40482.0	50909.0	4860.0	4959.0	5868.0	5902.0	ga	0.3	17	2	0.0	0.0	25.2	3733.0870875509286
201705	kismia.com	208	292.0	3756.0	73.0	514.0	73.0	514.0	ga	0.3	17	5	1.0	84487.06131262632	3.0	515.6690770335504
201703	lookfantastic.com	208	45277.0	40818.0	9089.0	7037.0	10550.0	8404.0	ga	0.3	17	3	0.0	0.0	23.8	3844.2288206544827
201701	merriam-webster.com	208	57501.0	187332.0	39761.0	103580.0	42977.0	113366.0	qc	0.5	17	1	6.0	130590.48129083522	1078.6	127654.90522325336
201703	pasveik.lt	208	2353.0	1622.0	1730.0	1049.0	2023.0	1412.0	ga	0.3	17	3	0.0	13346.852403540295	4.0	596.4981831851517
201704	pdc.tv	208	9144.0	17967.0	1219.0	1880.0	2015.0	3645.0	ga	0.3	17	4	0.0	15762.880557454006	4.0	616.5827369967964
201703	pornjam.com	208	56714.0	33257.0	16209.0	12566.0	17011.0	13877.0	ga	0.3	17	3	4.0	89934.04724421089	93.2	15109.50324614515
201705	spotify.com	208	1990831.0	7898889.0	753599.0	1007289.0	898420.0	1650999.0	ga	0.3	17	5	15.0	489983.2129263926	1528.4857142857147	225612.16270702134
201701	talkingfriends.com	208	14339.0	1195.0	10328.0	246.0	11226.0	264.0	ga	0.3	17	1	4.0	18675.157494925057	1.0	114.9707068299572
201702	thonky.com	208	3299.0	2838.0	1508.0	1184.0	2271.0	1853.0	qc	0.5	17	2	2.0	30281.451811481795	20.8	3054.8568035565995
201705	ultimaker.com	208	2789.0	15255.0	1482.0	5238.0	1646.0	6252.0	ga	0.3	17	5	0.0	0.0	108.99999999999999	16589.794313452265
201703	voga.com	208	7547.0	11170.0	1420.0	1683.0	1618.0	1873.0	ga	0.3	17	3	1.0	28602.466869872216	13.0	2017.2032563410996
201704	autotrader.co.uk	208	63242.0	482026.0	5053.0	6927.0	5434.0	9130.0	ga	0.3	17	4	2.0	45465.36279852187	23.2	4015.0403070617735
201705	avtobazar.ua	208	2889.0	1686.0	414.0	249.0	465.0	277.0	ga	0.3	17	5	1.0	39279.310179725115	9.6	1143.405431265604
201703	boulanger.com	208	369.0	1405.0	102.0	352.0	118.0	435.0	ga	0.3	17	3	0.0	5766.826791024381	2.0	327.8430635797111
201702	drpimplepopper.com	208	6892.0	2047.0	1086.0	315.0	1261.0	351.0	ga	0.3	17	2	0.0	0.0	3.0	383.38272265640455
201703	empireonline.com	208	14650.0	12420.0	8146.0	6156.0	9272.0	6879.0	ga	0.3	17	3	0.0	0.0	124.39999999999999	20623.341308252726
201704	fantasti.cc	208	129202.0	152327.0	48018.0	55104.0	54811.0	66235.0	ga	0.3	17	4	3.0	107701.99610896796	221.99999999999997	38902.097430834525
201703	hurriyet.com.tr	208	740611.0	705538.0	77205.0	28018.0	96296.0	42545.0	ga	0.3	17	3	5.0	190830.89638698113	175.2805194805194	31437.09006550242
201704	immonet.de	208	37225.0	26255.0	5446.0	3613.0	6734.0	4402.0	ga	0.3	17	4	11.0	254301.54769162214	3.6	656.5115121674019
201701	jobdesk.dk	208	8858.0	10041.0	4198.0	1612.0	4919.0	1963.0	ga	0.3	17	1	0.0	0.0	17.2	2393.6933123300405
201702	keepcalm-o-matic.co.uk	208	1542.0	2283.0	815.0	1174.0	858.0	1225.0	ga	0.3	17	2	1.0	43152.67457731816	7.0	1002.3271856947455
201701	leroymerlin.pl	208	9798.0	25297.0	1900.0	3072.0	2260.0	3850.0	ga	0.3	17	1	0.0	0.0	13.0	1777.143295446303
201701	listal.com	208	32535.0	94847.0	7811.0	6450.0	8347.0	8390.0	qc	0.5	17	1	2.0	103909.83045345121	235.73393273393276	25096.681522986393
201705	miniclip.com	208	6351.0	220610.0	3113.0	64644.0	3380.0	95271.0	ga	0.3	17	5	0.0	0.0	271.2047619047618	41972.529280232884
201701	napapijri.com	208	6241.0	7915.0	1823.0	1537.0	2154.0	1780.0	ga	0.3	17	1	9.0	245678.15873335287	3.6	641.2260803984365
201705	ovguide.com	208	13094.0	23428.0	5787.0	10040.0	5963.0	10184.0	ga	0.3	17	5	1.0	62103.14534783976	108.08571428571429	17490.143305975795
201704	pazaruvaj.com	208	1144.0	1108.0	288.0	272.0	348.0	296.0	ga	0.3	17	4	0.0	0.0	23.666666666666668	4152.583162726242
201705	plus.pl	208	2674.0	6124.0	1659.0	1792.0	1765.0	1960.0	ga	0.3	17	5	2.0	40143.61153569911	15.2	2730.294616161335
201703	roller.de	208	32022.0	33177.0	3338.0	1932.0	4275.0	2469.0	ga	0.3	17	3	2.0	91329.75602283777	5.0	669.4162848353833
201704	shopwahl.de	208	538.0	450.0	313.0	302.0	323.0	311.0	ga	0.3	17	4	0.0	0.0	1.0	129.56275957780264
201704	skynewsarabia.com	208	98442.0	18119.0	32510.0	3735.0	42051.0	4806.0	ga	0.3	17	4	0.0	2740.1764713380826	63.97142857142858	10055.964324587309
201704	towleroad.com	208	2675.0	2209.0	1765.0	1121.0	2124.0	1444.0	qc	0.5	17	4	0.0	0.0	15.0	2477.0051537304275
201704	unicef.dk	208	25227.0	50297.0	15357.0	24461.0	16645.0	27532.0	ga	0.3	17	4	0.0	0.0	74.8	12314.26209087132
201703	yelp.dk	208	305025.0	227403.0	177615.0	120106.0	186884.0	123567.0	qc	0.5	17	3	3.0	136385.08075123542	446.6857142857143	71314.85622870187
201701	aldoshoes.com	208	2654.0	3411.0	682.0	712.0	750.0	771.0	ga	0.3	17	1	0.0	0.0	18.6	2605.890712562052
201702	ao.dk	208	217878.0	1122627.0	37867.0	89524.0	44219.0	132590.0	ga	0.3	17	2	1.0	54378.07286896645	182.66666666666666	30971.397900161905
201702	astrology.com	208	58280.0	27212.0	7006.0	4309.0	9165.0	5072.0	qc	0.5	17	2	1.0	83338.95151744672	45.2	8010.884266013395
201704	audi.dk	208	262450.0	371951.0	60762.0	62758.0	71314.0	72622.0	ga	0.3	17	4	1.0	77882.72298507718	167.0	26530.302897819125
201701	bellybelly.com.au	208	40.0	151.0	5.0	118.0	5.0	125.0	qc	0.5	17	1	1.0	62144.612731856796	2.0	215.0557222123879
201705	bhphotovideo.com	208	32900.0	76621.0	14422.0	30408.0	17168.0	36435.0	ga	0.3	17	5	0.0	0.0	431.4095238095238	66623.043242971
201701	biler.dk	208	71411.0	62883.0	16350.0	12820.0	17602.0	13543.0	ga	0.3	17	1	2.0	52775.04416333818	82.4	12515.239389529754
201702	conrad.de	208	5281.0	25921.0	1558.0	4732.0	1646.0	5124.0	ga	0.3	17	2	0.0	0.0	34.6	5751.974910618361
201701	gbatemp.net	208	6706.0	14700.0	1791.0	3582.0	2705.0	5688.0	qc	0.5	17	1	0.0	0.0	99.55238095238093	10925.922924223529
201701	ginatricot.com	208	652873.0	712354.0	86769.0	68803.0	105506.0	79081.0	ga	0.3	17	1	11.0	153997.90230093585	172.88571428571424	22451.835920313584
201702	globalsources.com	208	4119.0	23544.0	1855.0	8952.0	2013.0	9767.0	ga	0.3	17	2	2.0	61655.85458098164	31.0	4756.111883829892
201701	japantoday.com	208	2849.0	4140.0	1331.0	1923.0	1529.0	2235.0	ga	0.3	17	1	1.0	32657.72061451779	23.0	2346.316024316681
201702	liveboldandbloom.com	208	512.0	388.0	418.0	332.0	445.0	342.0	ga	0.3	17	2	0.0	17589.985758071944	2.0	275.06666545952856
201704	lwlies.com	208	767.0	895.0	560.0	510.0	630.0	627.0	qc	0.5	17	4	0.0	0.0	12.2	2025.4878070154095
201704	mom365.com	208	8281.0	3263.0	1543.0	751.0	2343.0	1067.0	qc	0.5	17	4	0.0	0.0	3.0	545.9991603285405
201702	nobbot.com	208	23.0	31.0	16.0	22.0	18.0	23.0	ga	0.3	17	2	0.0	0.0	1.0	185.0448342708846
201702	nur.kz	208	9589.0	16706.0	927.0	4946.0	927.0	9283.0	ga	0.3	17	2	1.0	21012.892591355427	3.0	749.5958242623949
201701	onepiece.com	208	10927.0	6778.0	2899.0	1451.0	3470.0	1712.0	ga	0.3	17	1	1.0	38735.14053258879	13.0	1899.571211404628
201705	salon.com	208	19058.0	13400.0	14594.0	10086.0	15619.0	11044.0	ga	0.3	17	5	0.0	21981.77876592973	230.68571428571425	32978.56309842362
201702	saveoursole.de	208	562.0	1617.0	129.0	229.0	131.0	241.0	ga	0.3	17	2	0.0	0.0	6.0	760.6593574994312
201704	thehersheycompany.com	208	89.0	145.0	43.0	63.0	47.0	75.0	ga	0.3	17	4	0.0	0.0	2.0	474.51127334775913
201704	thehindu.com	208	4633.0	14330.0	3835.0	6128.0	3994.0	7460.0	ga	0.3	17	4	1.0	24378.95724644728	37.2	6294.847452458343
201702	thekitchn.com	208	34811.0	22921.0	23494.0	15930.0	25962.0	16874.0	ga	0.3	17	2	4.0	60129.648460394914	236.19999999999996	35242.68520497061
201704	tine.no	208	9333.0	5023.0	4939.0	2586.0	5557.0	3004.0	ga	0.3	17	4	0.0	0.0	3.0	526.5776773131481
201702	viki.com	208	18784.0	100751.0	3797.0	10992.0	4971.0	15263.0	ga	0.3	17	2	2.0	43558.31308707707	78.15384615384616	12239.535008717643
201705	zobacz.to	208	6067.0	858.0	1668.0	225.0	1847.0	242.0	ga	0.3	17	5	1.0	48513.93569324568	3.0	529.0936339274316
201705	15min.lt	208	348580.0	114443.0	85762.0	25873.0	140754.0	40290.0	ga	0.3	17	5	13.0	364202.6396065703	205.51428571428565	35632.41231064468
201705	aeg.dk	208	33360.0	37273.0	14959.0	8974.0	16783.0	10356.0	ga	0.3	17	5	0.0	0.0	32.68571428571428	5006.581121608635
201701	aliholik.pl	208	88.0	86.0	49.0	44.0	54.0	51.0	ga	0.3	17	1	0.0	0.0	1.0	94.44737327999167
201701	androidpit.de	208	1575.0	976.0	976.0	587.0	1091.0	676.0	ga	0.3	17	1	1.0	56706.720234964516	15.100000000000001	1744.6234727489366
201701	denofgeek.com	208	1110.0	26543.0	919.0	20752.0	939.0	21571.0	qc	0.5	17	1	0.0	0.0	367.19999999999993	39523.085135508314
201705	elitedaily.com	208	45856.0	28124.0	30971.0	16440.0	36597.0	17999.0	ga	0.3	17	5	1.0	60070.95243706083	192.68571428571425	28404.372928056597
201704	eurosport.de	208	11736.0	26443.0	4755.0	2478.0	6120.0	3514.0	ga	0.3	17	4	1.0	56182.20679363364	34.67142857142857	6295.353812801617
201701	hdfcbank.com	208	1993.0	38025.0	1086.0	11578.0	1256.0	13476.0	ga	0.3	17	1	1.0	119474.67660212824	26.4	3761.3434458476563
201705	justlanded.com	208	6554.0	10651.0	3277.0	4658.0	3498.0	4932.0	ga	0.3	17	5	3.0	249807.20277525176	47.6	7301.798145144626
201705	meduza.io	208	40134.0	4690.0	8958.0	1853.0	17466.0	2225.0	ga	0.3	17	5	0.0	0.0	180.76336996336994	26301.64264262027
201703	mimibazar.cz	208	398.0	1718.0	278.0	231.0	313.0	266.0	ga	0.3	17	3	0.0	0.0	1.6	295.37843602901603
201705	myfitnesspal.com	208	75575.0	626033.0	28284.0	34407.0	31835.0	67707.0	ga	0.3	17	5	3.0	69051.44743922011	581.2034632034632	84731.81402532157
201704	mysupermarket.co.uk	208	2612.0	4483.0	1555.0	1204.0	1681.0	1291.0	ga	0.3	17	4	1.0	28380.54549367701	15.0	2730.889893933329
201701	newdress.com	208	247.0	366.0	54.0	65.0	59.0	73.0	ga	0.3	17	1	0.0	2152.270189437839	1.0	101.12546520923549
201704	petfinder.com	208	1910.0	3253.0	669.0	891.0	814.0	1089.0	qc	0.5	17	4	0.0	0.0	4.0	609.8978146509
201701	premiumbeat.com	208	2742.0	24889.0	1530.0	8049.0	1702.0	9052.0	ga	0.3	17	1	0.0	0.0	125.39999999999998	14517.827268737736
201701	santanderconsumer.dk	208	442867.0	706395.0	91982.0	106954.0	114305.0	135837.0	ga	0.3	17	1	1.0	46717.47954568404	383.0714285714285	58653.42956374302
201704	superpedestrian.com	208	435.0	515.0	195.0	205.0	246.0	267.0	qc	0.5	17	4	1.0	35092.50512536873	5.0	963.5131857434477
201701	thechive.com	208	56096.0	58959.0	20133.0	16088.0	24117.0	20327.0	qc	0.5	17	1	1.0	18003.16623816094	208.18095238095233	22320.69990206246
201703	wots.com.ua	208	119.0	5.0	28.0	2.0	34.0	2.0	ga	0.3	17	3	0.0	0.0	1.0	107.88798335462751
201705	apollorejser.dk	208	1847453.0	1946133.0	324480.0	226791.0	411845.0	293759.0	ga	0.3	17	5	3.0	109193.84844203523	458.2	75159.14813685908
201702	bikeforums.net	208	4596.0	9735.0	3132.0	3684.0	3420.0	4386.0	ga	0.3	17	2	1.0	44882.83491333018	46.00000000000001	6740.209690531683
201705	buscape.com.br	208	338.0	535.0	196.0	196.0	196.0	196.0	ga	0.3	17	5	1.0	51981.52654187235	2.0	331.2542710233738
201704	epa.gov	208	1201.0	14572.0	793.0	5141.0	874.0	5792.0	ga	0.3	17	4	0.0	0.0	34.8	5437.892253934894
201705	galahotels.com	208	11820.0	21578.0	3474.0	4539.0	4024.0	5212.0	ga	0.3	17	5	2.0	127094.86840299483	17.0	2794.0891360608894
201705	ganjoor.net	208	5828.0	4272.0	1109.0	504.0	1570.0	656.0	qc	0.5	17	5	1.0	72762.33992150122	10.0	1711.5514502313426
201701	hamburg.de	208	16711.0	24712.0	6629.0	6880.0	7550.0	7897.0	ga	0.3	17	1	0.0	12480.157278441498	27.6	3431.6417934914934
201703	kalaydo.de	208	5787.0	3700.0	826.0	700.0	967.0	787.0	ga	0.3	17	3	1.0	55121.80146189159	6.0	948.9702738984774
201703	lebara.dk	208	226232.0	394031.0	34013.0	38004.0	44020.0	45698.0	ga	0.3	17	3	9.0	210078.30057565265	443.7428571428572	64874.631779066855
201702	lifehacker.com	208	56902.0	77181.0	40251.0	55879.0	44483.0	59627.0	qc	0.5	17	2	2.0	133616.0155290093	1396.757142857143	194246.1876618517
201701	monki.com	208	246194.0	414031.0	42827.0	51807.0	51876.0	60571.0	ga	0.3	17	1	1.0	15874.084392701781	142.35714285714283	19072.818925771528
201705	motherandbaby.co.uk	208	1502.0	1048.0	624.0	323.0	662.0	336.0	ga	0.3	17	5	0.0	0.0	2.0	367.1094908712716
201702	mytrip.com	208	9111.0	13949.0	3344.0	3615.0	3802.0	3984.0	ga	0.3	17	2	0.0	0.0	14.0	2431.9606521807727
