ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.year	ga_analysis.month	ga_analysis.panel_raw_visits	ga_analysis.panel_est_visits	ga_analysis.panel_page_views
201608	feedgag.com	356	1804038.0	475534.0	224360.0	43840.0	269541.0	56311.0	16	8	461.0	102816.3297517327	572680.653286333
201605	fixya.com	356	163964.0	214163.0	93518.0	102790.0	101007.0	110470.0	16	5	533.0	95924.45169177827	157288.98900237086
201703	footprint360.com	356	597583.0	670484.0	169947.0	184180.0	199496.0	217935.0	17	3	430.0	129893.01863494256	457427.99289510754
201607	footprint360.com	356	593725.0	721575.0	147936.0	181170.0	186679.0	214569.0	16	7	141.0	17016.74864062221	72014.07324980691
201604	geekinterview.com	356	397011.0	550207.0	126857.0	312994.0	148092.0	362755.0	16	4	1046.0	171728.8304747948	263579.67907863954
201611	ghochdu.com	356	443771.0	59877.0	94568.0	9868.0	103736.0	11371.0	16	11	79.0	13249.141981263994	18375.40729543505
201702	goodreturns.in	356	2.20357E7	1.2818381E7	3004336.0	1221437.0	3596581.0	1435835.0	17	2	1197.0	230048.94163928562	315807.5847254605
201606	goodreturns.in	356	2364751.0	6358955.0	489440.0	612915.0	561191.0	721607.0	16	6	473.0	104064.57561402419	140696.76750996948
201611	gradesaver.com	356	633492.0	320576.0	258479.0	102230.0	326965.0	127380.0	16	11	3393.0	302185.0661991678	513176.7032502823
201602	gurl.com	356	260167.0	99493.0	160170.0	40113.0	167921.0	54477.0	16	2	1840.0	172976.85174417615	421993.3186694037
201609	hdfcergo.com	356	263414.0	1587338.0	105211.0	243694.0	120509.0	328413.0	16	9	277.0	60703.35041776139	103062.72893192609
201602	iasbaba.com	356	0.0	0.0	86619.0	125440.0	127524.0	186623.0	16	2	648.0	199668.21776415178	502660.7248184928
201612	idigitaltimes.com	356	198587.0	123765.0	150155.0	59766.0	161936.0	61982.0	16	12	843.0	134070.17939901954	156398.3159108439
201604	imore.com	356	310776.0	204429.0	186249.0	127625.0	197906.0	135333.0	16	4	140.0	22589.41289725638	25726.283673728394
201611	indianbluebook.com	356	570421.0	4291684.0	280746.0	962828.0	328800.0	1286420.0	16	11	1076.0	156156.89609145743	264551.2783208267
201607	indiandesibhabi.com	356	3899864.0	156763.0	849662.0	44726.0	1018470.0	48326.0	16	7	781.0	88205.79980113542	266541.71389913006
201703	indianexpress.com	356	8.2078827E7	3.5169463E7	3.7319276E7	1.3538761E7	4.3188808E7	1.5948007E7	17	3	79125.0	1.6599388808681985E7	2.782337463919664E7
201607	indianexpress.com	356	5.9447563E7	4.0706977E7	2.5601476E7	1.3597991E7	2.9384306E7	1.6149537E7	16	7	121761.0	2.1933742357528973E7	3.991169048907805E7
201607	indiansutras.com	356	1512005.0	501881.0	236384.0	70888.0	292928.0	78455.0	16	7	86.0	9963.98509115109	19903.415977066437
201610	investing.com	356	1208686.0	6597694.0	183748.0	962322.0	496793.0	2013573.0	16	10	607.0	135894.43322328187	181701.02888686527
201702	jagran.com	356	2.68360972E8	6.8987917E7	1.17891709E8	7071616.0	1.56671561E8	1.0247477E7	17	2	7816.0	1369106.3314821566	1697946.3001040563
201611	jellyshare.com	356	1443360.0	382034.0	275245.0	41697.0	337874.0	52939.0	16	11	260.0	59343.441756241664	288015.47800827614
201701	kingmarathi.com	356	852113.0	297642.0	267160.0	85031.0	300901.0	95182.0	17	1	445.0	55636.915402361774	114758.58306288913
201611	kotaksecurities.com	356	383234.0	861540.0	187908.0	406545.0	222611.0	530361.0	16	11	555.0	184348.0709640483	455559.0995281537
201702	kraftly.com	356	1.2111586E7	3773465.0	2685674.0	653428.0	3338752.0	838148.0	17	2	8806.0	1174954.2070134322	3561168.6550452216
201606	kraftly.com	356	1677653.0	757934.0	404328.0	177617.0	438067.0	213145.0	16	6	1617.0	237426.7933531084	821437.0167897777
201602	lbb.in	356	0.0	0.0	512744.0	158250.0	574610.0	182796.0	16	2	3762.0	440390.83655837015	554593.3407036955
201609	lifebuzz.com	356	3621118.0	556775.0	685587.0	80194.0	790999.0	96374.0	16	9	2335.0	262184.12030621455	1050563.3228225727
201611	liverpoolfc.com	356	215842.0	125789.0	83787.0	31112.0	103544.0	39037.0	16	11	168.0	41580.67767611403	59304.05962820951
201609	maalaimalar.com	356	3502701.0	7507782.0	1371482.0	1121802.0	1686385.0	1648225.0	16	9	2332.0	593680.2460955824	1230149.4709192903
201702	macrumors.com	356	195949.0	209966.0	138982.0	148346.0	154713.0	162452.0	17	2	151.0	47043.747843304	56174.92432492075
201606	macrumors.com	356	289079.0	308231.0	182973.0	199042.0	206427.0	221507.0	16	6	466.0	137500.4771831365	166389.456622297
201703	macxdvd.com	356	327752.0	214981.0	228387.0	138142.0	243871.0	145397.0	17	3	368.0	79688.67879885797	102391.34851964512
201612	mahindratuv300.com	356	464297.0	70271.0	311727.0	29260.0	346048.0	32186.0	16	12	1155.0	142814.568487337	179621.90732337142
201701	margcompusoft.com	356	356048.0	169717.0	176294.0	38703.0	225534.0	46882.0	17	1	899.0	139124.9143740508	181064.98142093714
201605	mercadolibre.com.mx	356	1494166.0	47621.0	240984.0	5929.0	364672.0	27890.0	16	5	0.0	49.40073828897961	49.40073828897961
201703	merisaheli.com	356	880280.0	133463.0	358157.0	38139.0	425988.0	42980.0	17	3	574.0	62214.65759384738	200060.39616177385
201609	motogp.com	356	336425.0	239828.0	83115.0	55959.0	115052.0	78108.0	16	9	347.0	69200.23516263234	141654.8966120692
201602	moviepilot.com	356	571113.0	308807.0	337850.0	168999.0	401438.0	203062.0	16	2	3291.0	542027.5569125924	762640.4925405509
201609	myprotein.com	356	296516.0	125898.0	173448.0	43714.0	200132.0	50882.0	16	9	336.0	56917.85932318587	75568.22212228774
201604	mysmartprice.com	356	0.0	0.0	5333647.0	5562007.0	6494661.0	6936979.0	16	4	9281.0	2103684.411195433	3887789.85410559
201605	naijaloaded.com.ng	356	1033463.0	1875728.0	104311.0	160726.0	148117.0	229400.0	16	5	10.0	2750.5220096455755	9297.16422791906
201609	navatelangana.com	356	287439.0	228157.0	112921.0	42814.0	126343.0	51766.0	16	9	49.0	9314.047919449165	16770.38311589549
201701	news-medical.net	356	316333.0	87814.0	237953.0	63640.0	251136.0	67381.0	17	1	979.0	98540.46704910256	118061.36252122131
201605	news-medical.net	356	219739.0	83135.0	137693.0	58811.0	146483.0	62993.0	16	5	705.0	97995.77237417662	116231.40162418727
201702	nicewhatsappstatus.in	356	1173774.0	279770.0	608234.0	162287.0	660450.0	178746.0	17	2	2883.0	269379.47089713527	430721.9095218911
201605	ntvbd.com	356	5895541.0	384244.0	2427527.0	166241.0	3210787.0	211395.0	16	5	83.0	16383.687911024528	23771.302078666293
201612	oklivetv.com	356	694011.0	276056.0	137242.0	59408.0	169468.0	72969.0	16	12	388.0	73161.56386630172	305873.6689302208
201603	omtexclasses.com	356	0.0	0.0	45324.0	34726.0	111606.0	97873.0	16	3	973.0	88777.55918314918	321226.3400867206
201607	oneplus.net	356	1056805.0	1248764.0	177708.0	181819.0	203596.0	202898.0	16	7	1027.0	230396.79156842097	533517.0123309771
201703	ongcindia.com	356	445012.0	512442.0	149961.0	149617.0	177844.0	170156.0	17	3	646.0	112568.8196992262	301153.5647926284
201605	opera.com	356	9216741.0	1740050.0	4223850.0	697330.0	5262814.0	901096.0	16	5	1331.0	193899.90239361915	274923.33196566015
201702	outfit7.com	356	701999.0	55444.0	374642.0	23033.0	431374.0	24534.0	17	2	2337.0	341641.6726985546	497689.79727180704
201606	outfit7.com	356	278998.0	34971.0	170030.0	19299.0	191575.0	20376.0	16	6	1902.0	271955.53154843603	351684.18078017805
201703	overcart.com	356	2675759.0	1252004.0	805238.0	187396.0	953782.0	275990.0	17	3	1269.0	237026.57844574942	837769.2541120377
201607	overcart.com	356	1095428.0	1047200.0	267060.0	166380.0	340851.0	235983.0	16	7	954.0	199539.17887252918	648647.7682720309
201609	patheos.com	356	202434.0	88057.0	133399.0	57440.0	143412.0	62410.0	16	9	553.0	82738.33442336386	102579.49180043947
201608	pcloud.com	356	196845.0	302004.0	78169.0	103261.0	104983.0	159704.0	16	8	42.0	11415.131869390378	13766.62950106361
201610	playboy.com	356	179033.0	61695.0	99458.0	29416.0	106242.0	31817.0	16	10	195.0	41582.13439124983	125463.08375456896
201612	politico.com	356	167480.0	190802.0	85885.0	56889.0	105065.0	69729.0	16	12	156.0	79717.48392902869	116399.15849349144
201609	pratilipi.com	356	5251748.0	1113651.0	1354029.0	229436.0	1789614.0	303226.0	16	9	47.0	4957.70676635043	6003.568864070129
201608	purplemath.com	356	161901.0	106512.0	107016.0	73010.0	117556.0	78344.0	16	8	1030.0	110737.68228634699	138667.58127827366
201703	r2j.in	356	182966.0	102875.0	107593.0	49412.0	114941.0	51804.0	17	3	362.0	66521.15533336946	117885.79001212495
201612	realself.com	356	906404.0	293724.0	357676.0	109868.0	396482.0	119139.0	16	12	1794.0	188919.6162935446	386895.72326058045
201703	reliancemutual.com	356	868797.0	2545761.0	265358.0	364178.0	329930.0	487103.0	17	3	989.0	146881.61189508263	182607.59307050123
201607	reliancemutual.com	356	345034.0	1690480.0	100562.0	247244.0	119505.0	305106.0	16	7	393.0	87645.35856030605	126431.587631792
201703	ringtonemasti.com	356	204983.0	57207.0	122866.0	29727.0	134176.0	33910.0	17	3	256.0	33390.14643991129	54081.63976350798
201607	ringtonemasti.com	356	217672.0	49111.0	125126.0	25792.0	134186.0	27932.0	16	7	146.0	7969.417366389651	9804.064138423857
201605	risingbd.com	356	1056045.0	117790.0	483305.0	34501.0	571968.0	37974.0	16	5	20.0	3907.732444109448	4541.339041200866
201702	sanjeevkapoor.com	356	1882128.0	524926.0	1101613.0	228577.0	1219020.0	254693.0	17	2	3028.0	320763.2763754414	442170.0882213146
201606	sanjeevkapoor.com	356	2479295.0	976435.0	1312067.0	331587.0	1490302.0	390892.0	16	6	7435.0	790159.8919363015	1196375.8654690688
201612	sarita.in	356	937792.0	270708.0	290878.0	29516.0	338225.0	34417.0	16	12	373.0	45749.29303414278	116161.50426570585
201701	siasat.com	356	601729.0	203614.0	376983.0	73162.0	429831.0	93346.0	17	1	1147.0	198237.4029064989	257021.99941692807
201611	stackoverflow.com	356	3522142.0	7.340019E7	1677777.0	1.3915683E7	2102542.0	2.5860641E7	16	11	8947.0	6394986.8617509445	1.0435957849149533E7
201611	stylecraze.com	356	1.064611E7	2200900.0	7976956.0	1361949.0	8981614.0	1562300.0	16	11	23240.0	2514324.243717047	3329519.544126818
201610	supercheats.com	356	539003.0	217903.0	215536.0	89707.0	272919.0	110093.0	16	10	1150.0	185534.56277220297	340589.43170817284
201611	techmaniya.in	356	673193.0	306493.0	487953.0	228315.0	534705.0	244312.0	16	11	1906.0	275161.1522875097	321996.25838244497
201601	thekitchn.com	356	333489.0	162269.0	232724.0	110277.0	247537.0	115016.0	16	1	1945.0	241542.99342147273	336171.047005552
201701	themancompany.com	356	337260.0	81558.0	144537.0	23875.0	155929.0	27200.0	17	1	326.0	47369.57286291515	71123.0340908966
201611	thenextweb.com	356	399875.0	306847.0	318928.0	215318.0	338550.0	226782.0	16	11	603.0	306234.4260502349	391264.9880715757
201611	tinystep.in	356	239563.0	22719.0	163509.0	11160.0	173320.0	12350.0	16	11	314.0	48912.4198092224	65714.60030062734
201703	titan.co.in	356	2765047.0	1594992.0	776474.0	421651.0	945131.0	513406.0	17	3	975.0	167801.20552236168	243431.81362305259
201607	titan.co.in	356	3096752.0	2957946.0	798292.0	687040.0	962129.0	869782.0	16	7	2189.0	343052.7096035897	500597.0020395193
201603	topix.com	356	1964367.0	1213302.0	437734.0	185703.0	533433.0	203618.0	16	3	95.0	11669.648265261343	18609.501636310124
201610	urbandictionary.com	356	1792690.0	480427.0	1124930.0	309350.0	1198429.0	325840.0	16	10	8338.0	907780.0391369388	1377062.7251454464
201610	vagabomb.com	356	1617301.0	342309.0	1138539.0	210487.0	1283627.0	236938.0	16	10	4122.0	559530.6146788677	747761.7326813665
201611	veethi.com	356	332377.0	143653.0	202065.0	78272.0	223494.0	87859.0	16	11	788.0	87071.21308350441	117925.4181737207
201603	videograbby.com	356	1741012.0	489467.0	613125.0	181248.0	685141.0	216293.0	16	3	2456.0	402850.05568063946	941277.3525686164
201612	whykol.com	356	818646.0	320606.0	217618.0	63896.0	253491.0	76606.0	16	12	2990.0	266833.8034644642	598119.1107514477
201601	wildtangent.com	356	577369.0	187771.0	315843.0	61332.0	335778.0	66825.0	16	1	20.0	7990.875704903819	8466.676963948634
201701	yournudegirl.com	356	330434.0	74754.0	93762.0	26491.0	110216.0	29840.0	17	1	163.0	23797.229383478752	60064.256069621835
201610	zerohedge.com	356	212264.0	164516.0	71176.0	59912.0	102886.0	80430.0	16	10	119.0	90441.05636100516	108871.05309995325
201702	admissionspearlacademy.com	356	205914.0	9694.0	156310.0	6983.0	180801.0	7729.0	17	2	917.0	97639.17478649333	117928.75600446778
201703	akkarbakkar.com	356	8464764.0	377826.0	5684685.0	231337.0	6141209.0	254950.0	17	3	3822.0	382334.6928483339	518460.4890132947
201701	analdin.com	356	6533279.0	1578681.0	3104993.0	697510.0	3850808.0	900159.0	17	1	4910.0	593949.4225788291	1040377.7599171903
201603	antarvasnadesistories.com	356	0.0	0.0	307744.0	74777.0	334655.0	80204.0	16	3	761.0	66544.18680457238	199658.4903422065
201610	apollomunichinsurance.com	356	929728.0	2323362.0	80442.0	137630.0	105706.0	188806.0	16	10	189.0	44157.726252335575	121589.3618320979
201701	bandbaajaa.com	356	256964.0	203816.0	150687.0	85890.0	163240.0	91901.0	17	1	267.0	42409.54510809297	66870.82183484414
201604	bebeautiful.in	356	0.0	0.0	240205.0	67087.0	271823.0	81290.0	16	4	2497.0	279727.60272413463	622854.6883467183
201607	beshto.com	356	252611.0	11517.0	134310.0	5411.0	151093.0	6731.0	16	7	51.0	8900.898410756488	16073.86766084865
201701	bhavinionline.com	356	330258.0	73892.0	213851.0	42058.0	231145.0	45424.0	17	1	689.0	68919.84132890901	109979.13421476417
201702	bookrags.com	356	240729.0	115499.0	82995.0	32874.0	103023.0	41390.0	17	2	783.0	61274.602429032064	210242.97631744813
201606	bookrags.com	356	252644.0	214063.0	87780.0	60151.0	109598.0	74630.0	16	6	1339.0	121399.86057066965	363007.8122024042
201608	britannica.com	356	889022.0	1398322.0	492168.0	497077.0	533251.0	545417.0	16	8	4722.0	554993.6918860802	763437.1110450786
201611	civilsdaily.com	356	415244.0	317083.0	146719.0	69554.0	212263.0	114467.0	16	11	601.0	131967.1718247299	241138.36524354515
201610	curejoy.com	356	4031779.0	486149.0	2679675.0	266333.0	3209442.0	348086.0	16	10	3091.0	474309.53382472624	629749.4044610305
201602	divyabhaskar.co.in	356	0.0	0.0	2565932.0	1941411.0	3196237.0	3191895.0	16	2	6072.0	1245986.1103868843	1475569.221657258
201601	enotes.com	356	0.0	0.0	429472.0	266859.0	497651.0	299434.0	16	1	6079.0	620929.4499832841	899252.6796790936
201604	erail.in	356	0.0	0.0	1231306.0	3623477.0	1620857.0	6049852.0	16	4	9421.0	2948806.374371693	1.275011234456799E7
201609	filmymantra.com	356	1914079.0	628915.0	405831.0	94014.0	446409.0	106176.0	16	9	717.0	108595.00987001773	367591.28039849486
201608	freeones.com	356	1364714.0	1114227.0	204801.0	174512.0	232954.0	203404.0	16	8	287.0	119042.00289011041	167767.3635194736
201609	freshersworld.com	356	8614343.0	1.1048737E7	1967879.0	2015634.0	2343961.0	2417725.0	16	9	8798.0	1305472.7999834425	3365473.803159997
201701	fundoodata.com	356	532364.0	1685393.0	214439.0	295006.0	231552.0	368775.0	17	1	24.0	4174.037523389982	5459.190752157646
201605	fundoodata.com	356	347881.0	1765624.0	116190.0	330371.0	126647.0	414816.0	16	5	43.0	9885.839979583785	12493.989512708355
201608	ganeshaspeaks.com	356	7559530.0	2347921.0	1801767.0	573214.0	2295372.0	647492.0	16	8	9168.0	1007976.2566591298	2951527.4550304613
201701	goldprice.org	356	223115.0	77348.0	73456.0	36691.0	124834.0	52304.0	17	1	194.0	24106.393210100636	34645.15408700426
201703	govtlatestjobs.com	356	268190.0	162980.0	170159.0	91833.0	179526.0	97066.0	17	3	811.0	161688.63815792341	242758.1189362976
201607	govtlatestjobs.com	356	897891.0	853058.0	505400.0	403524.0	546807.0	431104.0	16	7	1888.0	386817.74683344096	561983.055877495
201606	grameenphone.com	356	5956890.0	453612.0	756083.0	88634.0	897485.0	106855.0	16	6	7.0	3320.6829744773404	3466.8720427697745
201608	greatist.com	356	210884.0	107810.0	167506.0	81727.0	175621.0	85814.0	16	8	1303.0	224433.7463480466	259075.81963994823
201702	healthgrades.com	356	421908.0	442844.0	214972.0	127997.0	229984.0	162142.0	17	2	774.0	83929.6304415438	117387.56029840503
201702	horoscope.com	356	2966005.0	1203127.0	527649.0	221268.0	624387.0	252663.0	17	2	2636.0	303864.28690273315	1111444.6744082312
201606	horoscope.com	356	2646670.0	1523564.0	523957.0	307814.0	619765.0	349338.0	16	6	4015.0	497252.4488676404	1560771.1134283054
201612	hoverwatch.com	356	823047.0	120892.0	176056.0	28425.0	272868.0	38405.0	16	12	429.0	35364.82765629443	60476.34172329106
201612	ichowk.in	356	6760821.0	615592.0	5116803.0	385166.0	5822150.0	415012.0	16	12	1831.0	292104.93845559616	368923.80754508864
201701	indiacom.com	356	1966345.0	1747617.0	759109.0	587170.0	797107.0	617043.0	17	1	2429.0	349750.5638729205	692869.2452959113
201611	indianpornvideos.com	356	4.6044028E7	1.3278117E7	7869786.0	1950274.0	9028915.0	2204907.0	16	11	18824.0	2889670.9549157573	1.0364603272612382E7
201602	ipornia.com	356	0.0	0.0	92161.0	27879.0	104466.0	28361.0	16	2	35.0	16960.962549682292	20631.27770353034
201702	ishafoundation.org	356	203808.0	192490.0	91957.0	74591.0	103141.0	83249.0	17	2	208.0	41407.72512722925	75532.07304695994
201703	jetairways.com	356	5114610.0	1.2099755E7	1489102.0	1883428.0	1847513.0	2642230.0	17	3	3366.0	704725.7154020794	1345775.410702537
201608	jugnoo.in	356	142324.0	30904.0	114767.0	16627.0	120574.0	18368.0	16	8	510.0	73092.53961955848	126276.65016829512
201611	kambimalayalamkathakal.com	356	4011059.0	673209.0	350854.0	64240.0	448552.0	78835.0	16	11	2102.0	194037.39109878053	1318271.697713416
201702	kingmasti.com	356	929627.0	248210.0	394939.0	117297.0	513439.0	144284.0	17	2	1032.0	93586.42584446151	173844.56115834595
201610	kirtu.com	356	3120268.0	1011440.0	576231.0	200669.0	681630.0	232899.0	16	10	1784.0	257482.04055783403	3961443.4108064077
201602	larepublica.pe	356	0.0	0.0	126803.0	7697.0	153275.0	8803.0	16	2	2.0	659.1648813264039	659.1648813264038
201702	lavishtrend.com	356	2743587.0	168234.0	1704425.0	115358.0	1851682.0	126091.0	17	2	2979.0	245228.13813277343	333999.58192279836
201611	livecareer.com	356	202700.0	660152.0	123219.0	324413.0	134038.0	377303.0	16	11	878.0	153364.4365174393	228893.08041907466
201603	livehindustan.com	356	0.0	0.0	1558869.0	902263.0	1984523.0	1171894.0	16	3	1383.0	284734.26749242767	331569.97937547683
201602	liveindiahindi.com	356	0.0	0.0	995784.0	238292.0	1148068.0	277132.0	16	2	5109.0	520456.59645467706	879940.9681846881
201611	m-icicibank.com	356	2216296.0	1355093.0	665259.0	270982.0	823532.0	310062.0	16	11	2008.0	289543.6036567622	507608.69265832746
201609	mercadolivre.com.br	356	3157089.0	251151.0	375172.0	136086.0	594280.0	164681.0	16	9	1.0	354.13477622724474	354.13477622724474
201609	metro.co.uk	356	917160.0	358543.0	572776.0	215979.0	627378.0	234401.0	16	9	2192.0	354207.5817079875	528743.2270927398
201610	micromaxinfo.com	356	1874091.0	894299.0	856772.0	259330.0	1029530.0	292360.0	16	10	27544.0	2402671.1733286306	3369408.71856704
201701	mobmp4.com	356	2597225.0	733955.0	540855.0	181454.0	600866.0	200307.0	17	1	607.0	78686.08050848337	224685.00276184094
201605	mobmp4.com	356	1625629.0	647594.0	307964.0	102356.0	345804.0	113645.0	16	5	361.0	51528.67844488938	196261.26838454598
201612	motoroctane.com	356	1630052.0	1283925.0	438847.0	252613.0	521048.0	298001.0	16	12	736.0	143411.04481633933	203766.9517679498
201610	movified.com	356	537968.0	81455.0	437425.0	49065.0	445803.0	50740.0	16	10	571.0	84647.41527828302	101532.18028689767
201701	mundodt.com	356	1613307.0	154541.0	800114.0	121594.0	1556948.0	135938.0	17	1	64.0	43847.54321674964	52999.88148140218
201611	myuniverse.co.in	356	3184443.0	3057570.0	1224236.0	701170.0	1546948.0	839432.0	16	11	5853.0	715509.1030071101	1343127.8105219046
201605	narendramodi.in	356	374614.0	359984.0	215334.0	174850.0	230249.0	191996.0	16	5	947.0	162999.53642441565	221583.05211341355
201612	newincept.com	356	170566.0	85486.0	104184.0	45292.0	114014.0	48501.0	16	12	304.0	46161.790105275984	57816.548481713886
201701	ohmyrupee.com	356	462031.0	250331.0	334859.0	170543.0	365618.0	185814.0	17	1	967.0	122890.56146775238	166273.73644523995
201612	recruit.net	356	594336.0	465077.0	197048.0	140299.0	223042.0	158436.0	16	12	384.0	58882.31856650137	148505.6100741993
201611	redpearl.in	356	518441.0	238242.0	291865.0	135030.0	323586.0	144842.0	16	11	715.0	125385.01685649772	181384.95907630344
